SEASON,PLAYER_NAME,PLAYER_ID,TEAM_ID,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,TIME_OF_POSS,TEAM,OFF_POSS,BALL_HANDLE%
2014-15,Nick Collison,2555.0,1610612760,15.213,57.8,OKC,2165.0,10.5
2015-16,Nick Collison,2555.0,1610612760,15.291,22.5,OKC,1376.0,6.4
2016-17,Nick Collison,2555.0,1610612760,14.988,6.9,OKC,253.0,10.9
2017-18,Nick Collison,2555.0,1610612760,14.783,3.4,OKC,152.0,9.1
2014-15,Nick Johnson,203910.0,1610612745,14.725,18.2,HOU,530.0,14.0
2020-21,Nick Richards,1630208.0,1610612766,14.137,1.7,CHA,131.0,5.5
2021-22,Nick Richards,1630208.0,1610612766,14.001,12.4,CHA,764.0,7.0
2022-23,Nick Richards,1630208.0,1610612766,14.386,39.1,CHA,2522.0,6.5
2013-14,Nick Young,201156.0,1610612747,14.29,130.1,LAL,3680.0,14.8
2014-15,Nick Young,201156.0,1610612747,15.402,70.5,LAL,1976.0,13.9
2015-16,Nick Young,201156.0,1610612747,15.56,46.8,LAL,2024.0,8.9
2016-17,Nick Young,201156.0,1610612747,14.651,68.9,LAL,3186.0,8.9
2017-18,Nick Young,201156.0,1610612744,14.256,52.8,GSW,2869.0,7.7
2018-19,Nick Young,201156.0,1610612743,15.132,0.7,DEN,76.0,3.7
2019-20,Nickeil Alexander-Walker,1629638.0,1610612740,13.711,90.8,NOP,1252.0,31.7
2020-21,Nickeil Alexander-Walker,1629638.0,1610612740,14.32,119.2,NOP,2062.0,24.2
2021-22,Nickeil Alexander-Walker,1629638.0,1610612740,15.009,133.3,NOP,2657.0,20.1
2021-22,Nickeil Alexander-Walker,1629638.0,1610612762,14.355,13.0,UTA,299.0,18.2
2022-23,Nickeil Alexander-Walker,1629638.0,1610612750,14.63,27.7,MIN,740.0,15.4
2022-23,Nickeil Alexander-Walker,1629638.0,1610612762,14.4,89.7,UTA,1097.0,34.1
2020-21,Nico Mannion,1630185.0,1610612744,14.132,64.9,GSW,766.0,36.0
2013-14,Nicolas Batum,201587.0,1610612757,15.267,202.7,POR,5865.0,13.6
2014-15,Nicolas Batum,201587.0,1610612757,15.511,169.1,POR,4676.0,14.0
2015-16,Nicolas Batum,201587.0,1610612766,15.251,210.1,CHA,4866.0,17.0
2016-17,Nicolas Batum,201587.0,1610612766,15.102,208.5,CHA,5213.0,15.9
2017-18,Nicolas Batum,201587.0,1610612766,14.588,144.5,CHA,4056.0,14.7
2018-19,Nicolas Batum,201587.0,1610612766,14.841,123.6,CHA,4798.0,10.4
2019-20,Nicolas Batum,201587.0,1610612766,15.458,23.1,CHA,998.0,9.0
2020-21,Nicolas Batum,201587.0,1610612746,15.026,68.7,LAC,3697.0,7.4
2021-22,Nicolas Batum,201587.0,1610612746,14.844,49.8,LAC,2982.0,6.8
2022-23,Nicolas Batum,201587.0,1610612746,14.699,47.7,LAC,3516.0,5.5
2016-17,Nicolas Brussino,1627852.0,1610612742,15.548,30.9,DAL,1024.0,11.6
2017-18,Nicolas Brussino,1627852.0,1610612737,13.25,0.3,ATL,20.0,6.8
2019-20,Nicolo Melli,1629740.0,1610612740,14.011,52.1,NOP,2213.0,10.1
2020-21,Nicolo Melli,1629740.0,1610612740,15.491,12.6,NOP,481.0,10.1
2020-21,Nicolo Melli,1629740.0,1610612742,16.082,13.5,DAL,637.0,7.9
2017-18,Nigel Hayes,1628502.0,1610612747,12.391,0.2,LAL,23.0,4.2
2017-18,Nigel Hayes,1628502.0,1610612758,17.112,5.0,SAC,188.0,9.3
2017-18,Nigel Hayes,1628502.0,1610612761,17.0,0.3,TOR,13.0,8.1
2019-20,Nigel Williams-Goss,1628430.0,1610612762,14.71,6.1,UTA,107.0,23.3
2014-15,Nik Stauskas,203917.0,1610612758,15.31,47.7,SAC,2233.0,8.4
2015-16,Nik Stauskas,203917.0,1610612755,15.022,100.2,PHI,3699.0,10.8
2016-17,Nik Stauskas,203917.0,1610612755,14.793,145.6,PHI,4442.0,13.3
2017-18,Nik Stauskas,203917.0,1610612751,15.015,38.1,BKN,963.0,15.8
2017-18,Nik Stauskas,203917.0,1610612755,14.118,1.2,PHI,93.0,5.5
2018-19,Nik Stauskas,203917.0,1610612739,15.409,17.4,CLE,690.0,9.8
2018-19,Nik Stauskas,203917.0,1610612757,15.372,37.6,POR,1394.0,10.5
2021-22,Nik Stauskas,203917.0,1610612738,16.375,1.0,BOS,32.0,11.5
2021-22,Nik Stauskas,203917.0,1610612748,12.904,1.0,MIA,52.0,8.9
2015-16,Nikola Jokic,203999.0,1610612743,14.956,109.2,DEN,3417.0,12.8
2016-17,Nikola Jokic,203999.0,1610612743,14.429,178.2,DEN,4206.0,17.6
2017-18,Nikola Jokic,203999.0,1610612743,15.006,229.1,DEN,4872.0,18.8
2018-19,Nikola Jokic,203999.0,1610612743,14.963,289.8,DEN,5056.0,23.0
2019-20,Nikola Jokic,203999.0,1610612743,15.385,284.9,DEN,4657.0,23.9
2020-21,Nikola Jokic,203999.0,1610612743,15.119,333.0,DEN,5021.0,26.3
2021-22,Nikola Jokic,203999.0,1610612743,14.705,320.7,DEN,5065.0,25.8
2022-23,Nikola Jokic,203999.0,1610612743,14.307,305.1,DEN,4798.0,26.7
2022-23,Nikola Jovic,1631107.0,1610612748,15.005,10.5,MIA,411.0,10.2
2014-15,Nikola Mirotic,202703.0,1610612741,15.635,92.2,CHI,3172.0,11.2
2015-16,Nikola Mirotic,202703.0,1610612741,14.773,89.2,CHI,3317.0,10.9
2016-17,Nikola Mirotic,202703.0,1610612741,14.986,90.1,CHI,3352.0,10.8
2017-18,Nikola Mirotic,202703.0,1610612740,13.392,47.9,NOP,1845.0,11.6
2017-18,Nikola Mirotic,202703.0,1610612741,13.921,45.6,CHI,1276.0,15.4
2018-19,Nikola Mirotic,202703.0,1610612740,13.066,49.1,NOP,2004.0,11.3
2018-19,Nikola Mirotic,202703.0,1610612749,13.371,16.0,MIL,699.0,10.3
2013-14,Nikola Pekovic,201593.0,1610612750,14.833,60.3,MIN,3391.0,7.2
2014-15,Nikola Pekovic,201593.0,1610612750,15.516,28.4,MIN,1593.0,6.9
2015-16,Nikola Pekovic,201593.0,1610612750,16.436,5.1,MIN,289.0,6.4
2013-14,Nikola Vucevic,202696.0,1610612753,15.541,90.6,ORL,3542.0,9.9
2014-15,Nikola Vucevic,202696.0,1610612753,15.052,113.1,ORL,4963.0,9.1
2015-16,Nikola Vucevic,202696.0,1610612753,15.139,117.7,ORL,4050.0,11.5
2016-17,Nikola Vucevic,202696.0,1610612753,14.363,137.4,ORL,4400.0,13.0
2017-18,Nikola Vucevic,202696.0,1610612753,14.333,104.8,ORL,3500.0,12.5
2018-19,Nikola Vucevic,202696.0,1610612753,15.146,156.9,ORL,5108.0,12.2
2019-20,Nikola Vucevic,202696.0,1610612753,14.687,114.1,ORL,4098.0,11.4
2020-21,Nikola Vucevic,202696.0,1610612741,15.298,57.8,CHI,1702.0,13.3
2020-21,Nikola Vucevic,202696.0,1610612753,15.182,102.2,ORL,3058.0,13.2
2021-22,Nikola Vucevic,202696.0,1610612741,14.74,131.4,CHI,4925.0,10.9
2022-23,Nikola Vucevic,202696.0,1610612741,14.451,131.0,CHI,5601.0,9.7
2014-15,Noah Vonleh,203943.0,1610612766,15.749,13.9,CHA,498.0,10.6
2015-16,Noah Vonleh,203943.0,1610612757,15.537,42.0,POR,2296.0,7.1
2016-17,Noah Vonleh,203943.0,1610612757,15.45,46.6,POR,2506.0,7.2
2017-18,Noah Vonleh,203943.0,1610612741,13.99,26.6,CHI,814.0,14.0
2017-18,Noah Vonleh,203943.0,1610612757,15.446,18.2,POR,940.0,7.5
2018-19,Noah Vonleh,203943.0,1610612752,14.715,106.5,NYK,3541.0,12.3
2019-20,Noah Vonleh,203943.0,1610612743,14.317,1.7,DEN,63.0,11.3
2019-20,Noah Vonleh,203943.0,1610612750,13.754,21.0,MIN,749.0,12.2
2020-21,Noah Vonleh,203943.0,1610612751,15.348,1.6,BKN,23.0,27.2
2022-23,Noah Vonleh,203943.0,1610612738,14.586,6.7,BOS,350.0,7.9
2015-16,Norman Powell,1626181.0,1610612761,16.292,36.8,TOR,1399.0,9.7
2016-17,Norman Powell,1626181.0,1610612761,15.316,85.4,TOR,2718.0,12.3
2017-18,Norman Powell,1626181.0,1610612761,14.632,66.3,TOR,2143.0,12.7
2018-19,Norman Powell,1626181.0,1610612761,14.221,77.9,TOR,2362.0,13.9
2019-20,Norman Powell,1626181.0,1610612761,13.722,77.5,TOR,3129.0,10.8
2020-21,Norman Powell,1626181.0,1610612757,14.672,48.9,POR,1902.0,10.5
2020-21,Norman Powell,1626181.0,1610612761,14.129,72.7,TOR,2660.0,11.6
2021-22,Norman Powell,1626181.0,1610612746,14.068,10.9,LAC,263.0,17.7
2021-22,Norman Powell,1626181.0,1610612757,14.725,75.7,POR,2709.0,11.4
2022-23,Norman Powell,1626181.0,1610612746,14.578,110.9,LAC,3258.0,14.0
2013-14,Norris Cole,202708.0,1610612748,15.965,312.4,MIA,3768.0,31.2
2014-15,Norris Cole,202708.0,1610612740,16.436,143.2,NOP,1281.0,40.8
2014-15,Norris Cole,202708.0,1610612748,16.706,203.7,MIA,2113.0,34.6
2015-16,Norris Cole,202708.0,1610612740,14.31,179.8,NOP,2422.0,31.1
2016-17,Norris Cole,202708.0,1610612760,14.294,22.7,OKC,252.0,37.8
2019-20,Norvel Pelle,203658.0,1610612755,15.04,7.7,PHI,475.0,6.5
2020-21,Norvel Pelle,203658.0,1610612751,15.571,1.2,BKN,56.0,8.3
2020-21,Norvel Pelle,203658.0,1610612752,13.944,1.0,NYK,108.0,4.0
2020-21,Norvel Pelle,203658.0,1610612758,11.125,0.2,SAC,8.0,13.5
2021-22,Norvel Pelle,203658.0,1610612762,17.286,0.3,UTA,35.0,3.0
2017-18,O.G. Anunoby,1628384.0,1610612761,14.813,38.9,TOR,3000.0,5.3
2018-19,O.G. Anunoby,1628384.0,1610612761,14.406,51.1,TOR,2826.0,7.5
2019-20,O.G. Anunoby,1628384.0,1610612761,14.059,75.1,TOR,4299.0,7.5
2020-21,O.G. Anunoby,1628384.0,1610612761,14.357,72.7,TOR,2933.0,10.4
2021-22,O.G. Anunoby,1628384.0,1610612761,15.21,108.3,TOR,3424.0,12.5
2022-23,O.G. Anunoby,1628384.0,1610612761,14.853,119.3,TOR,4808.0,10.0
2013-14,O.J. Mayo,201564.0,1610612749,15.879,84.2,MIL,2598.0,12.2
2014-15,O.J. Mayo,201564.0,1610612749,14.461,89.7,MIL,3363.0,11.1
2015-16,O.J. Mayo,201564.0,1610612749,14.734,80.5,MIL,2153.0,15.2
2020-21,Obi Toppin,1630167.0,1610612752,15.332,29.1,NYK,1339.0,8.5
2021-22,Obi Toppin,1630167.0,1610612752,15.026,50.3,NYK,2422.0,8.3
2022-23,Obi Toppin,1630167.0,1610612752,14.702,41.7,NYK,2157.0,7.9
2022-23,Ochai Agbaji,1630534.0,1610612762,14.14,41.6,UTA,2559.0,6.9
2013-14,Ognjen Kuzmic,203136.0,1610612744,15.34,2.6,GSW,200.0,5.1
2014-15,Ognjen Kuzmic,203136.0,1610612744,14.11,3.4,GSW,155.0,9.3
2016-17,Okaro White,1627855.0,1610612748,16.446,19.0,MIA,906.0,7.7
2017-18,Okaro White,1627855.0,1610612748,15.131,,MIA,160.0,
2018-19,Okaro White,1627855.0,1610612764,15.923,0.4,WAS,13.0,11.6
2021-22,Olivier Sarr,1630846.0,1610612760,15.067,14.5,OKC,854.0,6.8
2022-23,Olivier Sarr,1630846.0,1610612760,14.469,3.4,OKC,232.0,6.1
2018-19,Omari Spellman,1629016.0,1610612737,13.967,34.6,ATL,1734.0,8.6
2019-20,Omari Spellman,1629016.0,1610612744,14.586,,GSW,1852.0,
2013-14,Omer Asik,201600.0,1610612745,14.048,32.8,HOU,1974.0,7.1
2014-15,Omer Asik,201600.0,1610612740,16.328,74.6,NOP,3731.0,7.3
2015-16,Omer Asik,201600.0,1610612740,15.096,40.8,NOP,2331.0,7.0
2016-17,Omer Asik,201600.0,1610612740,14.809,14.8,NOP,971.0,6.2
2017-18,Omer Asik,201600.0,1610612740,14.236,3.8,NOP,246.0,6.5
2017-18,Omer Asik,201600.0,1610612741,14.746,1.5,CHI,122.0,5.0
2021-22,Omer Yurtseven,1630209.0,1610612748,14.975,28.2,MIA,1414.0,8.0
2022-23,Omer Yurtseven,1630209.0,1610612748,15.823,3.4,MIA,174.0,7.4
2013-14,Omri Casspi,201956.0,1610612745,14.208,62.3,HOU,2624.0,10.0
2014-15,Omri Casspi,201956.0,1610612758,14.969,80.9,SAC,2821.0,11.5
2015-16,Omri Casspi,201956.0,1610612758,13.908,84.0,SAC,3909.0,9.3
2016-17,Omri Casspi,201956.0,1610612740,14.5,0.7,NOP,52.0,5.6
2016-17,Omri Casspi,201956.0,1610612750,15.867,9.0,MIN,437.0,7.8
2016-17,Omri Casspi,201956.0,1610612758,15.537,19.7,SAC,776.0,9.8
2017-18,Omri Casspi,201956.0,1610612744,14.002,38.3,GSW,1533.0,10.7
2018-19,Omri Casspi,201956.0,1610612763,15.317,27.1,MEM,1063.0,10.0
2020-21,Onyeka Okongwu,1630168.0,1610612737,15.322,16.0,ATL,1224.0,5.1
2021-22,Onyeka Okongwu,1630168.0,1610612737,14.967,28.4,ATL,1998.0,5.7
2022-23,Onyeka Okongwu,1630168.0,1610612737,14.104,55.0,ATL,3828.0,6.1
2022-23,Orlando Robinson,1631115.0,1610612748,15.988,13.1,MIA,836.0,5.9
2019-20,Oshae Brissett,1629052.0,1610612761,14.903,5.2,TOR,278.0,7.5
2020-21,Oshae Brissett,1629052.0,1610612754,12.765,20.4,IND,1140.0,8.4
2021-22,Oshae Brissett,1629052.0,1610612754,14.49,63.4,IND,3199.0,8.2
2022-23,Oshae Brissett,1629052.0,1610612754,14.338,43.6,IND,2240.0,8.1
2013-14,Othyus Jeffers,201785.0,1610612750,13.542,0.5,MIN,24.0,9.2
2013-14,Othyus Jeffers,201785.0,1610612759,15.984,1.2,SAS,62.0,7.3
2013-14,Otto Porter Jr.,203490.0,1610612764,15.979,12.8,WAS,614.0,7.8
2014-15,Otto Porter Jr.,203490.0,1610612764,15.619,46.7,WAS,2730.0,6.6
2015-16,Otto Porter Jr.,203490.0,1610612764,13.83,86.0,WAS,4661.0,8.0
2016-17,Otto Porter Jr.,203490.0,1610612764,14.328,95.3,WAS,5328.0,7.5
2017-18,Otto Porter Jr.,203490.0,1610612764,15.052,134.2,WAS,4864.0,11.0
2018-19,Otto Porter Jr.,203490.0,1610612741,14.422,30.6,CHI,1025.0,12.4
2018-19,Otto Porter Jr.,203490.0,1610612764,13.797,58.6,WAS,2523.0,10.1
2019-20,Otto Porter Jr.,203490.0,1610612741,13.878,19.9,CHI,690.0,12.5
2020-21,Otto Porter Jr.,203490.0,1610612741,14.559,28.9,CHI,1125.0,10.6
2020-21,Otto Porter Jr.,203490.0,1610612753,14.304,3.9,ORL,135.0,12.1
2021-22,Otto Porter Jr.,203490.0,1610612744,14.347,64.0,GSW,2864.0,9.3
2022-23,Otto Porter Jr.,203490.0,1610612761,14.906,5.3,TOR,298.0,7.2
2022-23,Ousmane Dieng,1631172.0,1610612760,14.045,25.6,OKC,1185.0,9.2
2013-14,P.J. Tucker,200782.0,1610612756,14.915,108.4,PHX,5008.0,8.7
2014-15,P.J. Tucker,200782.0,1610612756,14.823,108.7,PHX,4747.0,9.3
2015-16,P.J. Tucker,200782.0,1610612756,14.749,112.8,PHX,5171.0,8.9
2016-17,P.J. Tucker,200782.0,1610612756,14.641,61.8,PHX,3319.0,7.6
2016-17,P.J. Tucker,200782.0,1610612761,15.209,21.9,TOR,1200.0,7.2
2017-18,P.J. Tucker,200782.0,1610612745,14.719,60.7,HOU,4591.0,5.4
2018-19,P.J. Tucker,200782.0,1610612745,15.148,63.2,HOU,5636.0,4.4
2019-20,P.J. Tucker,200782.0,1610612745,13.606,62.2,HOU,5241.0,5.2
2020-21,P.J. Tucker,200782.0,1610612745,14.705,21.6,HOU,1987.0,4.4
2020-21,P.J. Tucker,200782.0,1610612749,13.738,7.2,MIL,836.0,3.8
2021-22,P.J. Tucker,200782.0,1610612748,15.402,71.5,MIA,3895.0,7.2
2022-23,P.J. Tucker,200782.0,1610612755,15.719,34.8,PHI,3773.0,3.5
2019-20,P.J. Washington,1629023.0,1610612766,15.218,72.6,CHA,3502.0,8.2
2020-21,P.J. Washington,1629023.0,1610612766,14.522,88.6,CHA,3999.0,9.2
2021-22,P.J. Washington,1629023.0,1610612766,14.083,65.5,CHA,3651.0,7.6
2022-23,P.J. Washington,1629023.0,1610612766,14.081,115.5,CHA,5013.0,9.8
2017-18,PJ Dozier,1628408.0,1610612760,15.667,0.2,OKC,6.0,12.8
2018-19,PJ Dozier,1628408.0,1610612738,13.091,2.8,BOS,110.0,11.7
2019-20,PJ Dozier,1628408.0,1610612743,14.612,54.9,DEN,840.0,26.8
2020-21,PJ Dozier,1628408.0,1610612743,15.316,81.0,DEN,2174.0,14.6
2021-22,PJ Dozier,1628408.0,1610612743,15.384,23.2,DEN,679.0,13.3
2022-23,PJ Dozier,1628408.0,1610612758,14.158,11.2,SAC,164.0,28.9
2014-15,PJ Hairston,203798.0,1610612766,15.705,19.0,CHA,1341.0,5.4
2015-16,PJ Hairston,203798.0,1610612763,15.911,15.8,MEM,729.0,8.2
2015-16,PJ Hairston,203798.0,1610612766,15.436,25.3,CHA,1841.0,5.3
2013-14,Pablo Prigioni,203143.0,1610612752,16.744,237.4,NYK,2351.0,36.2
2014-15,Pablo Prigioni,203143.0,1610612745,13.883,56.0,HOU,828.0,29.2
2014-15,Pablo Prigioni,203143.0,1610612752,16.604,105.2,NYK,1497.0,25.4
2015-16,Pablo Prigioni,203143.0,1610612746,15.756,138.2,LAC,1604.0,32.8
2022-23,Paolo Banchero,1631094.0,1610612753,14.312,283.9,ORL,5019.0,23.7
2016-17,Pascal Siakam,1627783.0,1610612761,15.498,25.8,TOR,1694.0,5.9
2017-18,Pascal Siakam,1627783.0,1610612761,14.775,88.1,TOR,3336.0,10.7
2018-19,Pascal Siakam,1627783.0,1610612761,14.176,200.9,TOR,5269.0,16.1
2019-20,Pascal Siakam,1627783.0,1610612761,13.89,236.9,TOR,4430.0,23.1
2020-21,Pascal Siakam,1627783.0,1610612761,14.466,233.6,TOR,4095.0,23.7
2021-22,Pascal Siakam,1627783.0,1610612761,15.265,347.1,TOR,5101.0,26.7
2022-23,Pascal Siakam,1627783.0,1610612761,14.793,344.9,TOR,5349.0,26.2
2015-16,Pat Connaughton,1626192.0,1610612757,15.605,10.5,POR,294.0,13.7
2016-17,Pat Connaughton,1626192.0,1610612757,15.315,18.8,POR,638.0,11.5
2017-18,Pat Connaughton,1626192.0,1610612757,15.665,65.9,POR,2979.0,8.5
2018-19,Pat Connaughton,1626192.0,1610612749,13.955,65.3,MIL,2683.0,10.5
2019-20,Pat Connaughton,1626192.0,1610612749,13.892,70.8,MIL,2678.0,11.4
2020-21,Pat Connaughton,1626192.0,1610612749,13.537,58.7,MIL,3334.0,7.8
2021-22,Pat Connaughton,1626192.0,1610612749,14.311,54.4,MIL,3490.0,6.5
2022-23,Pat Connaughton,1626192.0,1610612749,14.056,52.4,MIL,3013.0,7.4
2016-17,Patricio Garino,1627868.0,1610612753,16.184,1.3,ORL,87.0,5.5
2022-23,Patrick Baldwin Jr.,1631116.0,1610612744,14.435,9.7,GSW,473.0,8.5
2013-14,Patrick Beverley,201976.0,1610612745,14.783,222.4,HOU,3438.0,26.3
2014-15,Patrick Beverley,201976.0,1610612745,14.996,232.0,HOU,3440.0,27.0
2015-16,Patrick Beverley,201976.0,1610612745,14.321,240.0,HOU,4087.0,24.6
2016-17,Patrick Beverley,201976.0,1610612745,13.94,206.8,HOU,4246.0,21.0
2017-18,Patrick Beverley,201976.0,1610612746,15.486,45.7,LAC,648.0,27.3
2018-19,Patrick Beverley,201976.0,1610612746,14.303,217.3,LAC,4464.0,20.4
2019-20,Patrick Beverley,201976.0,1610612746,14.104,170.4,LAC,2782.0,26.1
2020-21,Patrick Beverley,201976.0,1610612746,15.227,86.3,LAC,1660.0,20.5
2021-22,Patrick Beverley,201976.0,1610612750,14.408,205.1,MIN,3049.0,28.0
2022-23,Patrick Beverley,201976.0,1610612741,15.442,80.8,CHI,1183.0,26.5
2022-23,Patrick Beverley,201976.0,1610612747,14.403,82.3,LAL,2515.0,13.6
2016-17,Patrick McCaw,1627775.0,1610612744,14.103,49.4,GSW,2239.0,9.4
2017-18,Patrick McCaw,1627775.0,1610612744,14.5,70.2,GSW,1957.0,14.8
2018-19,Patrick McCaw,1627775.0,1610612739,16.178,2.1,CLE,107.0,7.3
2018-19,Patrick McCaw,1627775.0,1610612761,14.464,14.6,TOR,711.0,8.5
2019-20,Patrick McCaw,1627775.0,1610612761,14.482,55.6,TOR,1885.0,12.2
2020-21,Patrick McCaw,1627775.0,1610612761,15.8,1.1,TOR,65.0,6.4
2013-14,Patrick Patterson,202335.0,1610612758,15.967,14.6,SAC,798.0,6.9
2013-14,Patrick Patterson,202335.0,1610612761,16.083,42.6,TOR,2136.0,7.4
2014-15,Patrick Patterson,202335.0,1610612761,15.767,82.1,TOR,4169.0,7.5
2015-16,Patrick Patterson,202335.0,1610612761,16.116,75.0,TOR,3865.0,7.2
2016-17,Patrick Patterson,202335.0,1610612761,15.228,51.6,TOR,3154.0,6.4
2017-18,Patrick Patterson,202335.0,1610612760,15.072,36.4,OKC,2462.0,5.9
2018-19,Patrick Patterson,202335.0,1610612760,13.479,24.0,OKC,1826.0,5.9
2019-20,Patrick Patterson,202335.0,1610612746,14.151,21.2,LAC,1647.0,5.5
2020-21,Patrick Patterson,202335.0,1610612746,15.197,15.0,LAC,1178.0,5.0
2020-21,Patrick Williams,1630172.0,1610612741,14.952,68.3,CHI,4053.0,6.8
2021-22,Patrick Williams,1630172.0,1610612741,14.838,17.7,CHI,854.0,8.4
2022-23,Patrick Williams,1630172.0,1610612741,14.267,91.8,CHI,4732.0,8.2
2013-14,Patty Mills,201988.0,1610612759,14.765,214.5,SAS,3028.0,28.8
2014-15,Patty Mills,201988.0,1610612759,14.996,109.3,SAS,1599.0,27.3
2015-16,Patty Mills,201988.0,1610612759,15.341,242.4,SAS,3292.0,28.8
2016-17,Patty Mills,201988.0,1610612759,14.885,271.1,SAS,3520.0,31.0
2017-18,Patty Mills,201988.0,1610612759,15.748,257.0,SAS,4148.0,23.6
2018-19,Patty Mills,201988.0,1610612759,14.49,244.9,SAS,3969.0,25.5
2019-20,Patty Mills,201988.0,1610612759,13.922,100.5,SAS,3144.0,13.8
2020-21,Patty Mills,201988.0,1610612759,14.507,133.6,SAS,3485.0,15.9
2021-22,Patty Mills,201988.0,1610612751,14.549,135.0,BKN,4815.0,11.6
2022-23,Patty Mills,201988.0,1610612751,14.295,41.6,BKN,1201.0,14.5
2013-14,Pau Gasol,2200.0,1610612747,14.351,138.4,LAL,3878.0,14.9
2014-15,Pau Gasol,2200.0,1610612741,15.615,165.4,CHI,5233.0,12.1
2015-16,Pau Gasol,2200.0,1610612741,15.03,156.5,CHI,4598.0,13.6
2016-17,Pau Gasol,2200.0,1610612759,15.799,93.8,SAS,3163.0,11.3
2017-18,Pau Gasol,2200.0,1610612759,15.663,105.4,SAS,3566.0,11.3
2018-19,Pau Gasol,2200.0,1610612749,14.97,1.5,MIL,66.0,9.1
2018-19,Pau Gasol,2200.0,1610612759,14.7,22.5,SAS,689.0,13.3
2013-14,Paul George,202331.0,1610612754,15.927,305.0,IND,5561.0,20.7
2014-15,Paul George,202331.0,1610612754,15.613,6.8,IND,173.0,15.1
2015-16,Paul George,202331.0,1610612754,14.578,270.0,IND,5727.0,19.4
2016-17,Paul George,202331.0,1610612754,14.832,240.1,IND,5375.0,18.1
2017-18,Paul George,202331.0,1610612760,14.17,220.0,OKC,5866.0,15.9
2018-19,Paul George,202331.0,1610612760,12.956,256.1,OKC,6061.0,19.6
2019-20,Paul George,202331.0,1610612746,13.943,151.2,LAC,2964.0,22.0
2020-21,Paul George,202331.0,1610612746,14.81,246.2,LAC,3645.0,27.4
2021-22,Paul George,202331.0,1610612746,14.536,163.0,LAC,2213.0,30.4
2022-23,Paul George,202331.0,1610612746,15.017,272.8,LAC,3916.0,27.8
2013-14,Paul Millsap,200794.0,1610612737,15.027,162.5,ATL,4905.0,13.2
2014-15,Paul Millsap,200794.0,1610612737,15.144,162.7,ATL,4708.0,13.7
2015-16,Paul Millsap,200794.0,1610612737,14.475,181.3,ATL,5357.0,14.0
2016-17,Paul Millsap,200794.0,1610612737,14.499,160.0,ATL,4765.0,13.9
2017-18,Paul Millsap,200794.0,1610612743,14.992,72.4,DEN,2282.0,12.7
2018-19,Paul Millsap,200794.0,1610612743,14.95,112.5,DEN,3839.0,11.8
2019-20,Paul Millsap,200794.0,1610612743,15.152,63.1,DEN,2475.0,10.1
2020-21,Paul Millsap,200794.0,1610612743,15.39,63.1,DEN,2294.0,10.7
2021-22,Paul Millsap,200794.0,1610612751,14.359,15.3,BKN,549.0,11.6
2021-22,Paul Millsap,200794.0,1610612755,16.51,5.5,PHI,210.0,9.5
2013-14,Paul Pierce,1718.0,1610612751,15.798,140.3,BKN,3994.0,13.3
2014-15,Paul Pierce,1718.0,1610612764,14.764,86.3,WAS,3795.0,9.2
2015-16,Paul Pierce,1718.0,1610612746,15.141,58.0,LAC,2439.0,9.4
2016-17,Paul Pierce,1718.0,1610612746,15.75,12.9,LAC,553.0,8.9
2020-21,Paul Reed,1630194.0,1610612755,14.388,10.0,PHI,371.0,11.2
2021-22,Paul Reed,1630194.0,1610612755,15.542,13.5,PHI,603.0,8.6
2022-23,Paul Reed,1630194.0,1610612755,15.315,24.8,PHI,1518.0,6.4
2019-20,Paul Watson,1628778.0,1610612737,14.632,0.6,ATL,38.0,6.5
2019-20,Paul Watson,1628778.0,1610612761,14.052,3.7,TOR,154.0,10.3
2020-21,Paul Watson,1628778.0,1610612761,14.185,11.7,TOR,616.0,8.0
2021-22,Paul Watson,1628778.0,1610612760,14.485,4.6,OKC,328.0,5.8
2016-17,Paul Zipser,1627835.0,1610612741,15.21,33.9,CHI,1674.0,8.0
2017-18,Paul Zipser,1627835.0,1610612741,14.869,51.5,CHI,1610.0,12.9
2020-21,Payton Pritchard,1630202.0,1610612738,15.046,167.6,BOS,2561.0,26.1
2021-22,Payton Pritchard,1630202.0,1610612738,15.245,134.7,BOS,2007.0,26.4
2022-23,Payton Pritchard,1630202.0,1610612738,14.985,80.2,BOS,1301.0,24.7
2013-14,Pero Antic,203544.0,1610612737,15.193,37.0,ATL,1838.0,7.9
2014-15,Pero Antic,203544.0,1610612737,15.008,35.0,ATL,2057.0,6.8
2013-14,Perry Jones III,203103.0,1610612760,14.917,25.3,OKC,1496.0,6.8
2014-15,Perry Jones III,203103.0,1610612760,15.191,28.3,OKC,1250.0,8.9
2013-14,Peyton Siva,203491.0,1610612765,16.489,52.4,DET,411.0,46.4
2022-23,Peyton Watson,1631212.0,1610612743,14.575,10.0,DEN,376.0,10.9
2013-14,Phil Pressey,203515.0,1610612738,15.469,214.2,BOS,2185.0,38.0
2014-15,Phil Pressey,203515.0,1610612738,14.599,119.2,BOS,1182.0,41.4
2015-16,Phil Pressey,203515.0,1610612755,13.986,37.0,PHI,359.0,44.2
2015-16,Phil Pressey,203515.0,1610612756,13.47,21.2,PHX,247.0,38.2
2020-21,Precious Achiuwa,1630173.0,1610612748,14.796,31.1,MIA,1493.0,8.4
2021-22,Precious Achiuwa,1630173.0,1610612761,15.4,85.7,TOR,3391.0,9.8
